player_id,year,round,pick,team
greenal01,1979,3,64,PHO
greenar01,1981,10,221,MIL
greenbi01,1963,1,9,BOS
greenca01,1971,12,194,NYK
greenco01,1962,5,37,CHZ
greencu01,1984,3,64,NYK
greenda01,1979,1,2,CHI
greenda02,2009,2,46,CLE
greendo01,2008,1,28,MEM
greendr01,2012,2,35,GSW
greened01,1984,9,204,MIL
greener01,2013,2,46,UTA
greenge01,2005,1,18,BOS
greengl01,1983,6,129,DEN
greengr01,1978,5,100,NYK
greenja03,1972,12,169,ATL
greenja04,1973,7,104,PHI
greenja05,2021,1,2,HOU
greenje01,1963,3,25,PHI
greenje02,2007,1,5,BOS
greenjo01,1959,1,6,NYK
greenjo02,2020,1,18,DAL
greenjo03,1950,8,89,WSC
greenjo04,1962,3,26,LAL
greenjo05,1973,16,200,BUF
greenjo06,1979,5,94,NYK
greenke01,1981,2,34,DEN
greenke02,1985,1,12,WSB
greenla01,1969,3,33,PHO
greenli01,1992,2,39,CHI
greenli02,1979,4,80,HOU
greenlu01,1969,3,41,CIN
greenmi01,1973,1,4,SEA
greenor01,2005,2,53,BOS
greenra01,1971,9,145,BOS
greenri01,1977,1,16,GSW
greense01,1991,2,41,IND
greensi01,1956,1,1,ROC
greensi02,1983,1,5,CHI
greenst01,1975,2,30,CHI
greenta01,2007,2,52,POR
greento01,1978,2,35,NOJ
greenwi01,2003,2,41,SEA
greerha01,1958,2,14,SYR
greerly02,1973,11,170,PHO
greermo01,1980,8,164,CHI
gregged01,1976,8,131,LAL
gregocl01,1981,2,41,WSB
gregodi01,1982,4,81,WSB
gregoga01,1967,3,24,NYK
greigjo01,1982,3,65,SEA
grekino01,1953,3,,PHW
greveke01,1975,1,18,WSB
greyje01,1979,7,139,SDC
griercl01,1987,7,151,HOU
grierto01,1982,4,87,SAS
griffaj01,2022,1,16,ATL
griffan01,1981,5,99,SEA
griffbl01,2009,1,1,LAC
griffda01,1980,1,2,UTA
griffdo01,1969,4,55,ATL
griffed01,2001,1,7,NJN
griffgr01,1977,4,71,PHO
griffja01,1982,4,80,NJN
grifflu01,1980,9,198,PHI
griffpa01,1976,5,74,NOJ
griffra01,1995,2,38,MIL
griffro01,1978,1,17,DEN
griffta01,2009,2,48,PHO
grigsch01,1952,2,,BLB
grimeke01,1948,9,,NYK
grimequ01,2021,1,25,LAC
grimfr01,1958,5,38,SYR
grizzro01,2002,2,39,WAS
groatdi01,1952,1,3,FTW
grochjo01,1975,7,122,CHI
groomtr01,1980,6,131,KCK
grossbo01,1975,2,25,POR
grossca01,1957,9,66,STL
grossdi01,1953,9,,ROC
grossmi01,1969,3,42,PHI
grossyo01,1983,4,83,DEN
grotech01,1959,7,52,MNL
groteje01,1962,4,30,STL
grotest01,1977,3,55,CLE
grovedi01,1969,16,198,SDR
grozaal01,1949,1,2,INJ
grubadi01,1969,6,83,LAL
grundal01,1967,8,90,SDR
grunfer01,1977,1,11,MIL
grunwgl01,1981,5,115,BOS
guarige01,1959,2,16,BOS
gudaiar01,2015,2,47,PHI
gudmupe01,1981,3,61,POR
gueriri01,1954,2,17,NYK
gueyemo02,2023,2,39,CHO
guglito01,1992,1,6,WSB
guiggte01,1971,15,219,HOU
guisnfr01,1952,5,,BLB
guminru01,1966,8,76,BOS
gunthda01,1959,8,58,PHW
guokama02,1966,1,9,PHI
gussnbo01,1953,15,,MNL
guydogu01,1961,4,39,STL
guyegr01,1979,6,117,IND
guyetbo01,1975,3,49,KCK
guyky01,2019,2,55,NYK
guymoji01,1971,5,72,CIN
guyto01,1982,2,46,BOS
guytoaj01,2000,2,32,CHI
guziaro01,1968,6,66,SEA
gwynnto01,1981,10,210,SDC
haagcl01,1952,7,,MNL
haavejo01,1957,8,58,MNL
haberda01,1977,5,96,SEA
hachiru01,2019,1,9,WAS
hackemi01,1982,3,67,LAL
hackeru01,1975,3,37,NOJ
haderji01,1971,8,127,GSW
hadnoji01,1962,3,27,BOS
haeniri01,1984,7,161,LAL
hafercl01,1957,11,76,CIN
haffnsc01,1989,2,45,MIA
hafleto01,1982,9,185,CLE
hagancl01,1953,3,,BOS
hagangl01,1978,2,43,PHI
haganji01,1960,3,18,LAL
haganto01,1969,3,36,SFW
haganwi01,1953,7,,FTW
haggato01,1969,17,206,BAL
haglebi01,1951,4,31,BLB
haiglro01,1975,4,68,CHI
hairsal01,1968,5,52,SEA
hairsha01,1964,4,35,CIN
hairsli01,1975,4,64,DET
hairsma01,2008,2,48,PHO
hairspj02,2014,1,26,MIA
haislma01,2002,1,13,MIL
haitcma01,1949,,,WSC
halbrsw01,1956,4,29,SYR
haldobu01,1955,4,25,STL
halest01,1986,4,81,NJN
haleyja01,1987,4,79,CHI
halibty01,2020,1,12,SAC
halimsh01,1968,1,14,PHI
hallch01,1972,16,196,CHI
hallda01,1972,10,148,KCO
hallde01,2018,2,53,OKC
hallgr01,1985,4,78,PHO
hallha01,1969,12,159,CHI
hallije01,1971,3,39,ATL
hallje01,1986,6,118,IND
hallke01,1969,18,208,MIL
hallma01,1982,5,102,ATL
hallmar01,1980,2,46,BOS
hallra01,1985,5,105,UTA
halpeyo01,2006,2,53,SEA
halsema01,1984,4,77,CHI
halusad02,2007,2,43,NOK
hamerst01,1996,2,38,BOS
hamilda02,2016,2,56,DEN
hamilda03,1969,7,98,PHI
hamilde02,1988,3,52,NJN
hamilfo01,1953,9,,NYK
hamiljo01,1970,9,152,MIL
hamiljo02,2011,1,26,DAL
hamilju01,2012,2,45,PHI
hamilke01,1980,4,92,BOS
hamilri01,1999,1,7,WAS
hamilro01,1979,1,10,DET
hamilsc01,1947,6,,BLB
hamilst01,1957,9,67,PHW
hamilve01,1999,2,50,HOU
hamilvi01,1985,4,72,IND
hammebr01,1975,3,43,MIL
hammibr01,1975,8,143,WSB
hammige01,1993,1,26,ORL
hammoaj01,2016,2,46,DAL
hammoju01,1966,9,82,LAL
hammoto01,1989,1,9,WSB
hammyro01,1978,8,155,KCK
hamptan01,1975,5,73,NOJ
hampthu01,1947,7,,BLB
hamptla01,1985,5,100,ATL
hamptrj01,2020,1,24,MIL
hamptto01,1986,6,129,POR
hancoda01,1994,2,38,CHH
handjo01,1980,10,213,PHI
handlga01,1972,15,191,BAL
handlja01,1952,5,,INO
handsja01,2019,2,56,LAC
haneyda01,1959,7,53,SYR
hangaad01,2011,2,59,SAS
hangech01,1948,1,9,MNL
hankiph01,1973,2,35,BOS
hanlaol01,2015,2,42,UTA
hanlecl01,1986,5,109,DET
hanlejo01,1983,10,208,CLE
hanlemi01,1977,5,90,BUF
hannaji01,1960,14,90,NYK
hannare01,1982,4,70,CLE
hannbi01,1969,4,53,ATL
hannual01,1948,4,,INJ
hansbty01,2009,1,13,IND
hansebo01,1983,3,54,UTA
hansegl01,1975,2,31,KCK
hansela01,1976,3,37,CHI
hansetr01,2003,2,37,ATL
hansevi01,1948,13,,BLB
hansobi01,1962,6,46,CHZ
hansole01,1980,7,160,BOS
hansoto01,1977,3,50,NOJ
hanzlbi01,1980,1,20,SEA
haranlu01,2010,2,52,BOS
hardaan01,1993,1,3,GSW
hardati01,1989,1,14,GSW
hardati02,2013,1,24,NYK
hardeja01,2009,1,3,OKC
hardero01,1986,5,115,LAL
hardibe01,1974,5,74,POR
hardide01,2008,2,50,SEA
hardire01,1962,4,31,DET
hardnch01,1962,3,21,STL
hardyda01,1967,3,21,DET
hardyer01,1970,13,195,DET
hardyja01,1978,1,11,NOJ
hardyja02,2022,2,37,SAC
hargehe01,1951,4,34,FTW
hargeir01,1963,7,58,DET
hargely01,1963,3,26,LAL
harklma01,2012,1,15,PHI
harknje01,1962,8,67,SYR
harlisk01,1968,1,13,ATL
harlojo01,1968,14,177,NYK
harmale01,1959,4,31,STL
harmari01,1950,6,62,BLB
harmoge01,1974,6,107,BOS
harpebi01,1951,8,71,BLB
harpech01,1985,6,128,SAS
harpede01,1983,1,11,DAL
harpedy01,2025,1,2,SAS
harpeje01,1956,3,20,NYK
harpeju01,2011,2,32,CLE
harpema01,1975,10,171,GSW
harpemi01,1980,3,56,POR
harpero01,1986,1,8,CLE
harpeva01,1967,6,57,DET
harprma01,1998,1,15,ORL
harrala01,1975,9,148,PHI
harrebi01,1952,6,,INO
harrejo01,2011,2,45,NOH
harremo01,2015,2,32,HOU
harrial01,1998,1,25,IND
harrian01,2015,2,44,PHO
harriar01,1968,2,16,SEA
harribe01,1974,4,63,BUF
harribi01,1973,7,115,CHI
harribo01,1949,1,3,FTW
harribo02,1949,2,23,MNL
harribr01,1956,7,55,FTW
harribu01,1971,14,208,CLE
harrich02,1984,6,132,UTA
harrich03,1984,7,148,KCK
harricl01,1971,4,52,CLE
harricl02,1973,5,77,PHO
harrida01,2004,1,29,IND
harride01,2004,1,5,WAS
harridi01,1968,16,193,CIN
harrido01,1983,8,169,GSW
harriea01,1984,4,91,PHI
harriga01,2014,1,19,CHI
harrigo01,1967,6,67,SEA
harrihe01,1972,8,120,HOU
harrihe02,1977,2,43,PHI
harrija01,2020,2,59,TOR
harrijo01,2014,2,33,CLE
harrijo02,1967,11,120,BOS
harrijo03,1969,15,194,BAL
harriju02,1973,4,56,SEA
harrila01,1978,4,73,SDC
harrili01,1973,15,194,PHI
harrilu01,1993,2,28,DAL
harrilu02,1977,7,137,NOJ
harrimi02,1955,12,91,NYK
harriot01,1996,2,30,HOU
harripe01,1973,7,113,ATL
harripe02,1981,6,135,PHO
harriph01,1968,12,157,ATL
harriro01,1972,5,79,MIL
harriru01,1980,5,115,BOS
harrist01,1985,1,19,HOU
harrist02,1983,3,60,KCK
harrito02,2011,1,19,CHA
harrito03,1977,8,161,BOS
harriwa01,1978,10,188,BOS
harroto01,1955,7,56,FTW
harteis01,2017,2,43,HOU
harteji01,1966,14,105,BAL
harthe01,1960,12,82,NYK
hartja01,2000,2,49,MIL
hartjo01,2017,1,30,UTA
hartmca01,1955,11,83,BOS
hartnbu01,1978,6,122,GSW
hartsda01,1979,6,123,PHI
harvedi01,1960,10,71,LAL
harvedo01,2000,1,22,NYK
harvesh01,1996,2,34,DAL
harvety01,2015,2,51,ORL
haskiaa01,1983,10,219,KCK
haskicl01,1967,1,3,CHI
haskiha01,1950,2,23,MNL
haskisc01,1993,1,14,IND
hassejo01,1977,3,52,SEA
hassetr01,2001,2,30,CHI
hastied01,1973,11,174,BOS
hastisc01,1982,2,29,NYK
hastoki01,2001,1,16,CHH
hatchmo01,1987,7,149,IND
hathate01,1975,3,45,CLE
hattogo01,1964,7,58,PHI
hattoto01,1962,5,39,STL
hattove01,1958,2,10,CIN
hatzele01,1981,8,174,IND
hauberi01,1972,15,188,POR
hauermi01,1970,9,148,PHI
hauptba01,1976,3,44,HOU
hauptge01,1948,1,3,BOS
hauseja01,1948,9,,BOS
havenle01,1974,9,146,POR
havlijo01,1962,1,9,BOS
hawessp01,2007,1,10,SAC
hawesst01,1972,2,24,CLE
hawkihe01,1988,1,6,LAC
hawkijo01,2023,1,14,NOP
hawkima01,1948,3,,BOS
hawkiro01,1975,3,51,GSW
hawkito01,1959,1,4,MNL
hawsri01,1975,9,155,SEA
hawthna01,1973,7,118,LAL
hayesel01,1968,1,1,SDR
hayesja01,2003,1,10,WAS
hayesja02,2019,1,8,ATL
hayesji01,1970,3,47,DET
hayeski01,2020,1,7,DET
hayesst01,1977,4,76,NYK
haymoma01,1978,5,109,PHI
hayneph01,1984,6,121,LAC
hayneto01,1981,8,168,SDC
haysbu01,1984,7,141,CHI
hayser01,1975,9,150,MIL
haywago01,2010,1,9,UTA
haywala01,2010,1,30,WAS
haywobr01,2001,1,20,CLE
haywosp01,1971,2,30,BUF
headdma01,1981,9,198,NYK
headed01,1951,7,70,MNL
headga01,1947,4,,NYK
headlu01,2005,1,24,HOU
healebo01,1950,8,96,SYR
healeji01,1969,8,110,NYK
heanebo01,1968,10,127,SFW
heanebr01,1969,19,215,BAL
heapve01,1948,6,,PRO
heardga01,1970,3,40,SEA
heardla01,1983,10,225,SAS
heardro01,1978,6,127,DEN
hearnji01,1976,5,72,DET
heathdo01,1950,9,103,NYK
heckmmi01,1969,14,184,SDR
heddehe01,1952,4,,BOS
heddela01,1958,10,73,PHW
heenake01,1979,10,192,GSW
hegwojo01,1982,9,186,SDC
heimbo01,1954,6,46,BLB
heinsto01,1956,1,6,BOS
heisedi01,1957,9,63,CIN
heisejo01,1968,6,68,BAL
heitzke01,1969,5,59,MIL
heitzto01,1984,8,163,IND
hellero01,1961,7,68,CHP
helmsar01,1956,13,86,STL
helmsmi01,1982,7,154,HOU
hemridi01,1955,2,12,BOS
hendeal01,1995,1,16,ATL
hendebr01,1965,4,37,LAL
hendece01,1986,2,32,ATL
hendece02,1997,2,45,CLE
hendeda01,1986,3,58,WSB
hendeda02,1977,3,59,SAS
hendege01,1978,3,64,SAS
hendege02,2009,1,12,CHA
hendejr01,1998,2,56,VAN
hendeke01,1986,3,50,CLE
hendeke02,1980,4,79,POR
hendemi01,1984,10,223,NYK
hendeph01,1990,2,49,DAL
hendero01,1986,7,144,CHI
hendero02,1996,2,55,WSB
hendesc01,2023,1,3,POR
hendeto01,1974,1,7,ATL
hendrma01,1996,2,31,PHI
hendrri02,2008,2,49,GSW
hendrta01,2023,1,9,UTA
henkech01,1961,4,36,LAL
hennela01,1953,2,10,PHW
hennial01,1950,9,104,FTW
hennodo01,1959,6,41,CIN
henryal01,1970,1,12,PHI
henrybl01,1971,11,182,MIL
henryca01,1984,4,80,KCK
henryco01,1986,4,89,HOU
henryji01,1959,6,44,MNL
henryra01,1976,8,126,DET
henryxa01,2010,1,12,MEM
hensojo01,2012,1,14,MIL
hensost01,1990,2,44,MIL
hentzch01,1969,5,63,SDR
hernade01,2019,2,59,TOR
hernaju01,2016,1,15,DEN
hernawi01,2015,2,35,PHI
herndlo01,1970,3,45,CHI
herndma01,1963,5,41,CIN
herreca01,1990,2,30,MIA
herrech01,1999,2,33,DEN
herroke01,1978,2,24,POR
herroty01,2019,1,13,MIA
herrsri01,1958,5,39,STL
herveax01,2005,2,52,DEN
herveke01,2018,2,57,OKC
hervesa01,1974,6,97,ATL
hessdo01,1970,6,92,BUF
hesteda01,1970,2,31,ATL
hesteto01,1953,10,,PHW
hetzefr01,1965,1,1,SFW
hetzewi01,1970,9,151,BAL
heuerpa01,1981,5,112,PHO
hewitbi01,1968,1,11,LAL
hewsoja01,1947,5,,BOS
heymaar01,1963,1,1,NYK
heywoto01,1983,6,123,GSW
hezonma01,2015,1,5,ORL
hibbero01,2008,1,17,TOR
hickaji01,1959,3,19,PHW
hickege01,1968,14,180,ATL
hickepa01,1950,5,60,SYR
hicksan01,1983,7,157,MIL
hicksda01,1965,15,104,BAL
hicksjj01,2008,1,19,CLE
hickske01,1980,6,128,NYK
hicksma01,1977,4,81,SAS
hickspa01,1950,4,40,TRI
hicksph01,1975,4,61,POR
hieldbu01,2016,1,6,NOP
higgibi01,1975,7,109,NOJ
higgicl01,1984,7,147,GSW
higgiea01,1970,3,36,SFW
higgill01,1968,8,95,CHI
higgiro01,1982,2,31,CHI
higgise01,1990,2,54,SAS
higgiti01,1980,10,200,GSW
higgske01,1978,3,57,CLE
highjo01,1979,2,24,PHO
highsa01,1974,7,123,DET
hightch01,1980,7,156,ATL
hightco01,2000,2,54,SAS
hightwa01,1962,1,7,SFW
highwi01,1977,7,150,DEN
hilarne01,2002,1,7,NYK
hillama01,1976,4,65,WSB
hillar01,1976,1,9,ATL
hillate01,1970,11,173,CIN
hillbe01,1983,9,197,KCK
hillcl01,1961,1,8,STL
hillcl02,1972,14,185,SEA
hiller01,1971,7,109,HOU
hiller02,1980,6,119,DEN
hillez01,1984,10,218,PHO
hillga01,1963,2,12,SFW
hillge01,2008,1,26,SAS
hillgr01,1994,1,3,DET
hillhe02,2007,2,55,UTA
hillida01,2015,2,38,DET
hillike01,1982,7,160,PHI
hillja01,1983,7,144,CHI
hilljo01,2009,1,8,NYK
hillky01,2001,2,44,DAL
hillle01,1959,8,59,MNL
hillle02,1961,10,89,PHW
hillmda01,1971,1,8,GSW
hillri01,1999,2,31,LAC
hillsa01,1987,5,112,DAL
hillse01,1970,3,49,BAL
hillsi01,1969,2,16,CHI
hillso01,2013,1,23,IND
hillth01,1993,2,39,IND
hillty01,1990,1,11,GSW
hiltofr01,1971,2,19,BUF
hinchvi01,1984,5,96,CLE
hinesgr01,1983,5,99,GSW
hinriki01,2003,1,7,CHI
hinsoro01,1983,1,20,CLE
hinzgi01,1980,5,107,SAS
hitchle01,1951,2,20,MNL
hittljo01,1954,9,76,FTW
hobarpa01,1968,13,171,PHO
hobbsjo01,1958,9,64,MNL
hobsoda01,2010,2,37,MIL
hockeri01,1974,10,176,CHI
hockske01,1968,14,179,BOS
hodgebo01,1954,8,66,PHW
hodgecr01,1982,3,48,SDC
hodgedo01,1991,2,33,DAL
hodgeje01,1989,2,53,DAL
hodgeju01,2005,1,20,DEN
hodgero01,1970,7,119,NYK
hodgewi01,1976,5,71,KCK
hodgsro01,1956,11,79,MNL
hoffmpa01,1947,5,,TRH
hoffmpa02,1972,15,189,BUF
hoggde01,1971,7,111,BAL
hoguedu01,1962,1,2,NYK
hoguero01,1973,7,116,CAP
hoibefr01,1995,2,52,IND
holcoal01,1993,2,44,SAC
holcoca01,1987,4,80,CLE
holcode01,1981,3,50,POR
holcodo02,1972,6,94,BOS
holcora01,2002,2,57,SAS
holdefr01,1968,16,191,CHI
holdtri01,1973,12,177,POR
holidaa01,2018,1,23,IND
holidjr01,2009,1,17,PHI
hollabr01,1979,1,14,LAL
hollajo01,1948,2,,BLB
hollama01,1960,9,66,DET
hollaro01,2024,1,5,DET
hollato01,1974,8,130,PHO
hollawi01,1975,5,75,ATL
hollefr01,1967,8,86,CIN
holleke01,1972,10,146,DET
hollidw01,1972,9,138,SEA
hollies01,1977,2,44,NOJ
holliha01,1968,5,64,PHO
hollihe01,1979,8,154,NJN
hollija01,1977,7,135,ATL
hollijo01,1981,9,184,DAL
hollila01,1971,9,141,SEA
hollili01,1975,1,6,POR
holliro01,2015,1,23,POR
holliry01,2006,2,50,CHA
hollyla01,1973,7,105,POR
holmbri01,1969,11,148,SFW
holmeba01,1986,3,68,MIL
holmeda01,2024,1,22,PHO
holmega01,1982,6,124,DET
holmeke01,1986,5,113,PHI
holmere01,1987,4,84,UTA
holmeri01,2015,2,37,PHI
holmgch01,2022,1,2,OKC
holstji01,1952,2,,MNL
holtbo01,1952,8,,MNL
holtomi01,1983,3,53,GSW
holubdi01,1947,1,5,NYK
holupjo01,1956,1,5,SYR
holupjo02,1953,5,,BOS
homanje01,1975,8,134,NYK
honeyje01,1997,2,39,MIL
honeyst01,1969,17,203,SEA
honeyty01,2011,2,35,SAC
hoodri01,1971,5,80,PHI
hoodro01,2014,1,23,UTA
hoodsja01,2023,1,17,LAL
hoodst01,1991,2,42,SAC
hookeme01,1980,8,178,LAL
hookera01,1979,9,184,WSB
hookeri01,1983,6,136,SAS
hooleji01,1962,6,54,BOS
hoopebo01,1968,8,100,NYK
hooseca01,1966,6,52,DET
hooveto01,1963,1,7,PHI
hopech01,1950,8,91,NYK
hopfele01,1960,13,88,DET
hopkibo01,1956,10,75,SYR
hopkibo02,1954,8,72,MNL
hopkied01,1978,7,145,WSB
hopkiga01,1979,6,128,WSB
hoppeda01,1986,3,65,ATL
hoppijo01,1948,6,,STB
hopsode01,1987,1,3,NJN
hopsoph01,1983,9,199,POR
horanjo01,1955,1,8,FTW
hordde01,1983,3,67,CLE
hordgce01,1979,3,49,CHI
horfoal01,2007,1,3,ATL
horfoti01,1988,2,39,MIL
hornaje01,1986,2,46,PHO
hornbo01,1971,12,190,DET
hornro01,1961,2,21,STL
hornsbo01,1974,7,126,MIL
hornyal01,1973,2,26,CLE
horrojo01,1984,4,84,DAL
horryro01,1992,1,11,HOU
hortoed01,1989,2,39,WSB
hortole01,1980,5,112,SEA
hortota01,2019,2,46,ORL
hortowi01,1968,21,214,CHI
horvapa01,1951,4,35,SYR
hoskebi01,1968,1,10,NYK
houbrbo01,1953,1,3,MLH
housear01,1981,3,47,DAL
houseed01,2000,2,37,MIA
housest01,1980,3,53,CLE
houstal01,1993,1,11,DET
houstby01,1992,1,27,CHI
houstca01,2022,2,32,ORL
houstha01,1981,5,105,HOU
houstji01,1956,9,69,BOS
houstra01,1972,9,142,CHI
hoverji01,1952,7,,INO
howaraa01,1982,5,98,NYK
howardi01,1955,4,31,FTW
howardo01,1970,11,179,CHI
howardw01,2004,1,1,ORL
howarfr01,1958,3,21,PHW
howargr01,1970,1,10,PHO
howarje01,2023,1,11,ORL
howarjo01,2003,1,29,DAL
howarjo02,1968,17,201,CIN
howarju01,1994,1,5,WSB
howarmi01,1981,8,170,WSB
howarmo01,1976,2,32,CLE
howarot01,1978,4,80,MIL
howarsk01,1975,9,152,CLE
howarwi02,1978,7,139,NOJ
howatri01,1971,9,152,MIL
howelba01,1959,1,2,DET
howelst01,1969,17,204,SDR
hoxiech01,1955,12,88,STL
hrckade01,1968,7,87,LAL
hubanki01,1972,13,176,BUF
hubbabo01,1947,2,,PRO
hubbaha01,1980,4,90,PHI
hubbaph01,1979,1,15,DET
huckewa01,1969,16,195,PHO
hudgeha01,1962,3,22,DET
hudocji01,1962,6,52,SFW
hudsojo01,1976,10,158,CHI
hudsole01,2009,2,58,BOS
hudsolo01,1966,1,4,STL
hudsowe01,1973,2,30,CHI
huertke01,2018,1,19,ATL
huestjo01,2014,1,29,OKC
huggimi01,1979,9,167,UTA
hugheed01,1982,7,140,SDC
hugheed02,1948,4,,WSC
hugheel01,2020,2,39,NOP
hughejo01,1953,8,,SYR
hugheke01,1974,8,129,CLE
hugheke02,1991,2,47,HOU
hugheki01,1974,3,45,BUF
hughela01,1998,1,8,PHI
hughelo01,1966,7,62,SFW
hugheri01,1985,1,14,SAS
hukpoar01,2024,2,58,DAL
huletde01,2000,2,46,TOR
hullbi01,1953,7,,SYR
humblbo01,1978,9,179,GSW
humesla01,1966,5,50,CHI
humeswi01,1971,6,90,ATL
hummeed01,1967,6,64,BOS
hummejo01,1970,1,15,BUF
hummero01,2012,2,58,MIN
humphja01,1984,1,13,PHO
humphji01,1957,6,45,NYK
humphkr01,2004,1,14,UTA
humphry01,2002,1,19,UTA
hundlho01,1957,1,1,CIN
hungede01,1980,4,84,HOU
huntebr01,2003,2,56,BOS
huntech02,1966,6,58,BOS
huntecu01,1987,7,156,DEN
huntede01,2019,1,4,LAL
huntegr01,1979,10,194,SDC
huntejo01,1981,6,136,MIL
huntele01,1964,2,11,DET
hunteli01,1993,1,10,DET
hunterj01,2015,1,28,BOS
huntest01,2001,1,15,ORL
huntho01,1961,11,95,LAL
huntma01,1972,10,154,BOS
huntru01,1973,10,161,CHI
hurlebo01,1993,1,7,SAC
hurleja01,1969,9,121,CIN
hurtbo01,1985,2,42,GSW
hurtch01,1983,6,134,MIL
huseed01,1956,12,82,STL
hustoed01,1971,10,157,SEA
hustoge01,1979,3,50,NYK
hustopa01,1947,1,8,CHS
hutchch01,2018,1,22,CHI
hutchme01,1951,1,2,TRI
hutsoan01,2001,2,52,MIL
huttojo01,1950,7,83,MNL
hydergr01,1970,3,39,CIN
hylanbo01,2021,1,26,DEN
iavarma01,1978,3,55,NYK
ibakase01,2008,1,24,SEA
ighodos01,2024,2,40,POR
iguodan01,2004,1,9,PHI
ihlefr01,1953,4,,PHW
ilgauzy01,1996,1,20,CLE
ilicmi01,2005,2,43,NJN
ilyaser01,2005,2,36,MIL
imhofda01,1960,1,3,NYK
ingelto01,1973,2,27,ATL
inglida01,2014,2,31,MIL
ingrabr01,2016,1,2,LAL
ingraha01,2024,2,48,SAS
inmanst01,1950,6,66,CHS
innisal01,1958,6,41,MNL
irishco01,1984,5,99,WSB
irvinal01,1982,5,106,GSW
irvinby01,1989,1,22,POR
irvinge01,1970,8,125,SEA
irvinji01,1971,4,66,CHI
irvinjo01,1976,9,150,PHO
irvinky01,2011,1,1,CLE
irvinro01,1954,9,78,ROC
isaacjo01,2017,1,6,ORL
isaacwa01,1965,5,45,CIN
isbelde01,1981,5,100,SDC
ishmale01,1951,5,41,BLB
isleyne01,1971,17,230,BUF
israeja01,1959,14,85,NYK
isselda01,1970,8,122,DET
iuzzomi01,1991,2,35,DAL
iversal01,1996,1,1,PHI
iversbo01,1975,5,86,CHI
iversch01,1973,5,73,SEA
iversco01,2013,2,53,IND
iversji01,1952,2,,BOS
ivesdi01,1947,5,,PIT
iveybr01,1952,4,,ROC
iveyja01,2022,1,5,DET
iveyro01,2004,2,37,ATL
iveyto01,1986,7,162,BOS
ivyhe01,1976,4,61,HOU
iwundwe01,2017,2,33,ORL
jabalwa01,1968,4,44,NYK
jackja01,2005,1,22,DEN
jacksal02,1982,6,118,UTA
jacksan01,2023,2,36,ORL
jacksbo01,1997,1,23,SEA
jacksbr01,1981,2,26,POR
jacksca01,1973,8,122,BUF
jacksda01,2008,2,52,MIA
jacksde01,2016,2,45,BOS
jacksde02,1978,4,77,GSW
jacksed01,1965,5,39,SFW
jacksed02,1966,16,108,STL
jacksfo01,1954,11,93,FTW
jacksfr01,2017,2,31,CHO
jacksga01,1976,10,166,PHO
jacksge01,1971,14,216,MIL
jacksgg01,2023,2,45,MEM
jacksgr01,1974,5,86,NYK
jacksis01,2021,1,22,LAL
jacksja02,2018,1,4,MEM
jacksja03,1962,5,43,SFW
jacksja04,1979,9,171,CHI
jacksje02,1964,7,56,DET
jacksji01,1992,1,4,DAL
jacksjo02,2017,1,4,PHO
jacksju01,2017,1,15,POR
jacksju02,2018,2,43,DEN
jacksla01,1970,9,150,ATL
jacksla02,1973,5,85,MIL
jacksla03,1975,6,106,BUF
jacksle01,1971,16,227,HOU
jacksle02,1980,6,126,DAL
jacksle03,1984,3,55,GSW
jackslu01,1964,1,4,PHI
jackslu02,2004,1,10,CLE
jacksma01,1987,1,18,NYK
jacksma02,1997,2,38,GSW
jacksma03,1977,5,95,IND
jacksme01,1968,9,120,PHO
jacksmi01,1972,7,104,HOU
jacksmi02,1986,2,47,NYK
jacksmi03,1977,7,133,BUF
jacksmi04,1983,4,84,KCK
jacksmy01,1986,4,85,DAL
jacksos01,1975,8,129,ATL
jacksot01,1982,8,174,NJN
jacksph01,1967,2,17,NYK
jackspi01,2013,2,42,PHI
jacksra01,1984,4,71,IND
jacksre01,2011,1,24,OKC
jacksro01,1963,9,70,BAL
jacksro02,1983,7,160,BOS
jacksru01,1974,3,50,NYK
jacksru02,1982,5,99,CHI
jacksst02,1997,2,43,PHO
jacksta02,1966,7,66,LAL
jacksto01,1961,3,24,NYK
jacksto02,1980,4,87,LAL
jackstr01,1981,2,25,BOS
jackstr02,2023,2,57,WAS
jackswa01,1974,6,98,SEA
jackswi01,1969,5,71,BAL
jackswi02,1984,4,74,HOU
jacobca01,2002,1,22,PHO
jacobdo01,1961,5,46,SYR
jacobsa01,1998,1,26,LAL
jakebo01,1947,2,,BLB
jakubjo01,1984,7,142,CLE
jakucka01,2025,1,20,MIA
jamerda01,1990,1,15,MIA
jamesaa01,1974,2,28,NOJ
jamesbe01,2012,2,33,CLE
jamesbr02,2024,2,55,LAL
jamesda01,2010,1,24,ATL
jamesde02,1978,10,201,PHI
jamesfr01,1985,7,156,DET
jamesje01,1998,2,36,SAC
jamesju01,2019,2,40,SAC
jamesle01,2003,1,1,CLE
jamesma01,1957,7,53,PHW
jamessi01,2025,2,33,CHO
jamesti01,1999,1,25,MIA
jamisan01,1998,1,4,TOR
jamisph01,1984,10,221,NJN
janicbe01,1954,7,58,FTW
jankabi01,1970,5,71,DET
jankyge01,1970,6,93,POR
janotho01,1949,,,BLB
jaqueja01,2023,1,18,MIA
jaracth01,1968,5,60,BOS
jaramog01,2017,2,58,NYK
jaricma01,2000,2,30,LAC
